,時間,里程,方向,5_車種,31_車種,32_車種,41_車種,42_車種,5_交通量,31_交通量,32_交通量,41_交通量,42_交通量,5_車速,31_車速,32_車速,41_車速,42_車速
28520,163,357.55,1,5,31,32,41,42,32,180,87,0,16,4,5,5,0,5
28521,163,361.5,1,5,31,32,41,42,51,156,88,1,15,4,5,5,4,4
28522,163,365.8,1,5,31,32,41,42,59,157,71,0,25,5,5,5,0,5
28523,163,368.1,1,5,31,32,41,42,61,154,64,0,30,5,5,5,0,4
28524,163,371.1,1,5,31,32,41,42,17,10,2,1,0,4,5,5,4,0
28525,164,1.1,0,5,31,32,41,42,0,41,16,3,0,0,5,5,5,0
28526,164,2.3,0,5,31,32,41,42,2,51,25,4,3,4,5,5,5,5
28527,164,4.5,0,5,31,32,41,42,2,72,30,3,3,5,5,5,5,5
28528,164,8.0,0,5,31,32,41,42,10,102,51,5,3,4,5,4,5,4
28529,164,12.3,0,5,31,32,41,42,5,55,14,3,5,4,5,4,5,4
28530,164,13.65,0,5,31,32,41,42,0,44,17,0,0,0,5,5,0,0
28531,164,15.1,0,5,31,32,41,42,14,102,44,3,18,4,4,4,4,4
28532,164,18.4,0,5,31,32,41,42,12,82,45,1,16,4,4,4,4,4
28533,164,18.7,0,5,31,32,41,42,0,57,36,1,0,0,5,5,5,0
28534,164,20.4,0,5,31,32,41,42,0,118,77,2,0,0,5,5,5,0
28535,164,22.3,0,5,31,32,41,42,23,96,44,0,22,4,4,4,0,4
28536,164,23.95,0,5,31,32,41,42,0,148,77,3,1,0,5,5,5,4
28537,164,24.45,0,5,31,32,41,42,25,224,81,3,19,3,3,3,3,3
28538,164,27.45,0,5,31,32,41,42,22,215,66,11,23,4,5,5,4,4
28539,164,30.2,0,5,31,32,41,42,0,88,19,3,0,0,5,5,4,0
28540,164,30.55,0,5,31,32,41,42,0,76,40,1,0,0,5,5,4,0
28541,164,31.65,0,5,31,32,41,42,16,202,65,13,19,5,5,5,5,4
28542,164,35.8,0,5,31,32,41,42,19,331,139,9,27,4,4,4,4,3
28543,164,39.0,0,5,31,32,41,42,0,96,28,1,0,0,5,5,5,0
28544,164,39.35,0,5,31,32,41,42,0,83,43,1,0,0,5,4,5,0
28545,164,39.45,0,5,31,32,41,42,11,176,66,2,23,5,5,5,4,4
28546,164,44.0,0,5,31,32,41,42,9,169,67,1,16,3,3,3,3,3
28547,164,47.95,0,5,31,32,41,42,15,183,86,6,39,4,5,5,4,4
28548,164,50.15,0,5,31,32,41,42,16,203,86,3,30,5,5,5,4,5
28549,164,51.3,0,5,31,32,41,42,0,107,42,1,1,0,5,5,5,5
28550,164,52.15,0,5,31,32,41,42,18,169,83,5,25,5,5,5,5,4
28551,164,54.45,0,5,31,32,41,42,23,269,104,3,39,4,4,4,1,4
28552,164,55.7,0,5,31,32,41,42,2,8,5,1,1,0,0,0,0,1
28553,164,57.05,0,5,31,32,41,42,20,182,84,1,38,4,5,5,5,4
28554,164,59.35,0,5,31,32,41,42,0,83,20,1,0,0,5,5,5,0
28555,164,59.6,0,5,31,32,41,42,0,47,26,0,0,0,4,4,0,0
28556,164,60.6,0,5,31,32,41,42,0,39,23,0,0,0,4,4,0,0
28557,164,60.85,0,5,31,32,41,42,23,133,80,1,46,4,4,4,4,4
28558,164,64.85,0,5,31,32,41,42,19,137,58,2,31,4,5,5,4,4
28559,164,67.25,0,5,31,32,41,42,31,165,74,2,35,5,5,5,4,5
28560,164,67.9,0,5,31,32,41,42,0,84,39,4,0,0,5,5,5,0
28561,164,69.0,0,5,31,32,41,42,26,83,35,0,35,5,5,5,0,5
28562,164,72.45,0,5,31,32,41,42,28,82,45,0,43,5,5,5,0,5
28563,164,81.5,0,5,31,32,41,42,19,186,77,3,25,5,5,5,5,4
28564,164,90.4,0,5,31,32,41,42,19,153,70,5,30,5,5,5,5,5
28565,164,94.2,0,5,31,32,41,42,24,141,48,4,27,5,5,5,5,5
28566,164,96.75,0,5,31,32,41,42,24,122,37,4,28,5,5,5,5,5
28567,164,101.2,0,5,31,32,41,42,7,115,38,3,13,5,5,5,5,5
28568,164,108.4,0,5,31,32,41,42,6,113,53,7,18,5,5,5,5,5
28569,164,120.75,0,5,31,32,41,42,12,94,31,3,19,5,5,5,5,5
28570,164,134.05,0,5,31,32,41,42,11,104,41,2,7,5,5,5,5,5
28571,164,142.7,0,5,31,32,41,42,6,102,38,4,15,5,5,5,5,5
28572,164,151.85,0,5,31,32,41,42,11,92,47,3,15,4,5,5,5,5
28573,164,159.65,0,5,31,32,41,42,9,109,40,1,15,5,5,5,5,5
28574,164,164.25,0,5,31,32,41,42,10,101,45,3,11,5,5,5,5,5
28575,164,168.15,0,5,31,32,41,42,12,150,56,3,17,5,5,5,5,5
28576,164,173.65,0,5,31,32,41,42,14,138,78,2,15,5,5,5,5,5
28577,164,178.8,0,5,31,32,41,42,7,105,53,4,20,5,5,5,5,5
28578,164,182.05,0,5,31,32,41,42,10,102,62,5,19,5,5,5,5,5
28579,164,187.25,0,5,31,32,41,42,7,131,58,4,21,4,5,5,5,5
28580,164,193.3,0,5,31,32,41,42,8,120,59,3,12,5,5,5,5,5
28581,164,198.55,0,5,31,32,41,42,19,114,47,2,17,5,5,5,5,5
28582,164,205.0,0,5,31,32,41,42,20,110,34,2,26,1,1,1,1,1
28583,164,212.25,0,5,31,32,41,42,20,143,58,1,17,2,2,2,2,2
28584,164,220.25,0,5,31,32,41,42,19,151,70,3,30,4,5,5,5,5
28585,164,228.55,0,5,31,32,41,42,11,99,62,4,23,5,5,5,5,5
28586,164,235.8,0,5,31,32,41,42,12,124,57,5,33,5,5,5,5,5
28587,164,240.95,0,5,31,32,41,42,15,116,41,4,23,5,5,5,5,5
28588,164,244.85,0,5,31,32,41,42,14,107,46,4,21,4,5,5,5,3
28589,164,249.3,0,5,31,32,41,42,19,124,56,4,22,5,5,5,5,5
28590,164,255.85,0,5,31,32,41,42,20,93,48,1,20,5,5,5,5,5
28591,164,263.85,0,5,31,32,41,42,7,90,40,2,26,5,5,5,5,5
28592,164,269.4,0,5,31,32,41,42,21,65,37,3,32,5,5,5,5,5
28593,164,277.05,0,5,31,32,41,42,26,69,38,0,23,4,5,5,0,4
28594,164,284.65,0,5,31,32,41,42,20,98,49,2,26,5,5,5,5,5
28595,164,289.8,0,5,31,32,41,42,18,107,37,1,16,5,5,5,2,5
28596,164,297.45,0,5,31,32,41,42,21,112,49,0,17,5,5,5,0,5
28597,164,305.1,0,5,31,32,41,42,25,120,50,1,20,5,5,5,5,5
28598,164,310.45,0,5,31,32,41,42,21,123,57,0,18,5,5,5,0,5
28599,164,315.55,0,5,31,32,41,42,21,127,42,3,15,4,5,5,5,5
28600,164,320.6,0,5,31,32,41,42,18,134,57,1,32,5,5,5,5,5
28601,164,323.95,0,5,31,32,41,42,41,123,84,1,31,5,5,5,4,5
28602,164,326.9,0,5,31,32,41,42,39,111,66,2,28,5,5,5,5,5
28603,164,332.6,0,5,31,32,41,42,33,116,60,1,21,5,5,5,5,5
28604,164,338.2,0,5,31,32,41,42,24,138,82,0,24,5,5,5,0,5
28605,164,342.9,0,5,31,32,41,42,22,135,72,0,17,5,5,5,0,5
28606,164,349.75,0,5,31,32,41,42,45,181,68,2,25,4,5,4,5,4
28607,164,354.7,0,5,31,32,41,42,37,162,87,0,20,4,5,5,0,5
28608,164,357.45,0,5,31,32,41,42,42,166,97,0,14,5,5,5,0,4
28609,164,361.5,0,5,31,32,41,42,58,161,94,0,14,5,5,5,0,5
28610,164,365.8,0,5,31,32,41,42,72,149,70,0,27,3,3,3,0,3
28611,164,368.6,0,5,31,32,41,42,67,138,76,1,20,4,5,5,5,4
28612,164,371.6,0,5,31,32,41,42,28,10,5,0,3,4,4,4,0,4
28613,164,1.1,1,5,31,32,41,42,0,66,19,2,0,0,5,5,5,0
28614,164,2.3,1,5,31,32,41,42,4,79,33,3,3,4,5,4,4,4
28615,164,4.5,1,5,31,32,41,42,5,92,35,4,3,4,5,5,5,4
28616,164,8.0,1,5,31,32,41,42,14,135,57,7,4,4,5,5,4,4
28617,164,12.3,1,5,31,32,41,42,8,68,29,6,5,4,5,4,4,4
28618,164,13.1,1,5,31,32,41,42,0,48,10,0,0,0,5,5,0,0
28619,164,15.1,1,5,31,32,41,42,30,155,61,5,13,4,4,4,4,4
28620,164,16.85,1,5,31,32,41,42,29,90,37,2,18,3,3,3,3,3
28621,164,18.45,1,5,31,32,41,42,0,62,31,0,0,0,5,5,0,0
28622,164,21.5,1,5,31,32,41,42,25,97,59,1,17,4,4,4,4,4
28623,164,25.55,1,5,31,32,41,42,0,120,61,4,1,0,5,5,5,5
28624,164,25.6,1,5,31,32,41,42,24,194,103,4,19,5,5,5,5,5
28625,164,27.85,1,5,31,32,41,42,26,227,90,8,21,5,5,5,5,5
28626,164,31.6,1,5,31,32,41,42,18,201,52,10,9,5,5,5,5,5
28627,164,31.95,1,5,31,32,41,42,0,67,29,1,0,0,5,5,5,0
28628,164,32.2,1,5,31,32,41,42,0,83,41,4,1,0,5,5,5,5
28629,164,35.75,1,5,31,32,41,42,17,295,142,9,23,4,4,4,4,4
28630,164,39.05,1,5,31,32,41,42,0,56,22,0,0,0,5,5,0,0
28631,164,39.3,1,5,31,32,41,42,0,125,39,3,0,0,5,5,5,0
28632,164,39.45,1,5,31,32,41,42,13,138,79,4,26,4,5,4,4,4
28633,164,44.0,1,5,31,32,41,42,11,162,78,2,11,5,5,5,5,5
28634,164,47.95,1,5,31,32,41,42,14,155,77,4,23,5,5,5,5,5
28635,164,50.15,1,5,31,32,41,42,14,170,84,6,21,5,5,5,5,5
28636,164,51.3,1,5,31,32,41,42,0,109,40,4,0,0,5,5,5,0
28637,164,52.15,1,5,31,32,41,42,15,141,86,5,27,5,5,5,5,5
28638,164,53.2,1,5,31,32,41,42,1,10,7,0,2,1,1,1,0,1
28639,164,54.45,1,5,31,32,41,42,17,237,131,4,34,4,4,4,5,4
28640,164,56.75,1,5,31,32,41,42,17,158,89,1,39,4,5,5,5,4
28641,164,59.4,1,5,31,32,41,42,0,45,17,0,0,0,5,4,0,0
28642,164,59.45,1,5,31,32,41,42,0,54,25,2,0,0,5,5,5,0
28643,164,60.55,1,5,31,32,41,42,24,130,70,2,45,4,4,4,4,4
28644,164,60.6,1,5,31,32,41,42,0,48,25,0,1,0,4,4,0,4
28645,164,64.85,1,5,31,32,41,42,16,104,56,2,39,4,5,5,5,4
28646,164,67.25,1,5,31,32,41,42,8,125,70,1,44,5,5,5,5,5
28647,164,68.0,1,5,31,32,41,42,0,90,45,4,0,0,5,5,5,0
28648,164,69.0,1,5,31,32,41,42,5,82,47,1,36,4,5,5,5,4
28649,164,72.45,1,5,31,32,41,42,8,90,57,2,41,5,5,5,5,5
28650,164,81.5,1,5,31,32,41,42,26,175,75,1,25,4,5,4,4,4
28651,164,90.4,1,5,31,32,41,42,25,155,63,6,26,4,4,4,4,4
28652,164,93.9,1,5,31,32,41,42,28,98,49,5,27,5,5,5,5,5
28653,164,96.5,1,5,31,32,41,42,23,116,50,4,31,5,5,5,5,5
28654,164,101.25,1,5,31,32,41,42,7,132,52,3,16,5,5,5,5,5
28655,164,108.4,1,5,31,32,41,42,9,105,42,16,25,5,5,5,5,5
28656,164,120.75,1,5,31,32,41,42,10,116,46,4,12,5,5,5,5,5
28657,164,134.05,1,5,31,32,41,42,3,105,50,7,20,5,5,5,5,5
28658,164,142.7,1,5,31,32,41,42,10,140,50,2,12,5,5,5,5,5
28659,164,151.85,1,5,31,32,41,42,9,97,42,4,22,5,5,5,5,5
28660,164,159.65,1,5,31,32,41,42,11,96,42,4,22,5,5,5,5,5
28661,164,164.25,1,5,31,32,41,42,5,118,47,3,20,5,5,5,5,5
28662,164,168.15,1,5,31,32,41,42,12,173,72,5,22,5,5,5,5,5
28663,164,173.65,1,5,31,32,41,42,12,158,61,5,24,5,5,5,5,5
28664,164,178.8,1,5,31,32,41,42,14,106,62,5,26,5,5,5,5,5
28665,164,182.05,1,5,31,32,41,42,9,131,64,6,22,5,5,5,5,5
28666,164,187.25,1,5,31,32,41,42,10,121,51,3,27,5,5,5,5,5
28667,164,193.3,1,5,31,32,41,42,9,132,61,1,18,5,5,5,5,5
28668,164,198.55,1,5,31,32,41,42,27,158,63,4,35,5,5,5,5,5
28669,164,205.0,1,5,31,32,41,42,17,153,85,1,28,5,5,5,5,5
28670,164,212.25,1,5,31,32,41,42,31,112,68,9,34,5,5,5,5,5
28671,164,220.25,1,5,31,32,41,42,28,117,47,2,22,5,5,5,5,5
28672,164,228.55,1,5,31,32,41,42,31,113,57,4,27,5,5,5,3,5
28673,164,235.8,1,5,31,32,41,42,41,114,49,4,28,5,5,5,5,5
28674,164,240.95,1,5,31,32,41,42,36,121,47,3,23,5,5,5,5,5
28675,164,244.85,1,5,31,32,41,42,25,97,45,4,22,5,5,5,5,5
28676,164,249.3,1,5,31,32,41,42,30,122,62,5,22,5,5,5,5,5
28677,164,255.85,1,5,31,32,41,42,21,96,47,1,30,5,5,5,5,5
28678,164,263.85,1,5,31,32,41,42,29,75,34,0,33,5,5,5,0,5
28679,164,269.4,1,5,31,32,41,42,37,90,51,0,39,5,5,5,0,5
28680,164,277.05,1,5,31,32,41,42,38,79,42,3,29,5,5,5,5,5
28681,164,284.65,1,5,31,32,41,42,41,94,52,2,26,5,5,5,5,5
28682,164,289.8,1,5,31,32,41,42,33,91,33,6,18,5,5,5,4,5
28683,164,297.45,1,5,31,32,41,42,25,112,45,4,30,5,5,5,5,5
28684,164,305.1,1,5,31,32,41,42,49,105,37,2,24,2,2,2,2,2
28685,164,310.45,1,5,31,32,41,42,39,112,47,0,31,4,5,4,0,4
28686,164,315.55,1,5,31,32,41,42,35,107,55,1,16,5,5,5,5,5
28687,164,320.6,1,5,31,32,41,42,38,132,70,0,20,5,5,5,0,5
28688,164,323.95,1,5,31,32,41,42,40,126,62,0,33,5,5,5,0,5
28689,164,326.9,1,5,31,32,41,42,41,93,64,0,38,5,5,5,0,5
28690,164,332.6,1,5,31,32,41,42,41,124,67,2,23,5,5,5,5,5
28691,164,338.2,1,5,31,32,41,42,52,163,77,2,26,5,5,5,5,5
28692,164,342.9,1,5,31,32,41,42,45,135,77,8,25,4,5,5,5,5
28693,164,349.75,1,5,31,32,41,42,44,175,83,0,30,3,4,4,0,3
28694,164,354.8,1,5,31,32,41,42,38,191,77,0,24,4,5,5,0,5
28695,164,357.55,1,5,31,32,41,42,41,187,83,0,27,4,5,5,0,4
28696,164,361.5,1,5,31,32,41,42,39,159,87,0,15,5,5,5,0,5
28697,164,365.8,1,5,31,32,41,42,68,161,93,0,16,4,5,5,0,4
28698,164,368.1,1,5,31,32,41,42,63,157,92,0,16,4,5,5,0,4
28699,164,371.1,1,5,31,32,41,42,24,7,2,0,2,4,5,3,0,4
28700,165,1.1,0,5,31,32,41,42,0,54,21,4,1,0,5,5,5,5
28701,165,2.3,0,5,31,32,41,42,1,76,26,2,0,5,5,5,5,0
28702,165,4.5,0,5,31,32,41,42,1,79,30,2,1,5,5,5,5,5
28703,165,8.0,0,5,31,32,41,42,3,119,47,4,11,3,5,5,5,4
28704,165,12.3,0,5,31,32,41,42,9,48,28,7,6,4,5,5,5,5
28705,165,13.65,0,5,31,32,41,42,0,39,12,1,0,0,5,5,5,0
28706,165,15.1,0,5,31,32,41,42,21,128,60,5,21,4,4,4,4,4
28707,165,18.4,0,5,31,32,41,42,26,83,40,0,17,4,4,4,0,3
28708,165,18.7,0,5,31,32,41,42,0,44,40,0,0,0,5,5,0,0
28709,165,20.4,0,5,31,32,41,42,0,123,67,4,0,0,5,5,4,0
28710,165,22.3,0,5,31,32,41,42,17,83,53,2,23,4,4,4,4,4
28711,165,23.95,0,5,31,32,41,42,0,140,76,3,0,0,5,5,5,0
28712,165,24.45,0,5,31,32,41,42,25,248,80,5,24,3,3,3,3,3
28713,165,27.45,0,5,31,32,41,42,28,226,72,11,26,4,5,5,5,4
28714,165,30.2,0,5,31,32,41,42,0,90,24,0,0,0,5,5,0,0
28715,165,30.55,0,5,31,32,41,42,0,89,38,0,0,0,5,5,0,0
28716,165,31.65,0,5,31,32,41,42,15,195,57,3,16,4,5,5,5,4
28717,165,35.8,0,5,31,32,41,42,13,327,137,5,30,4,4,4,2,4
28718,165,39.0,0,5,31,32,41,42,0,78,24,1,1,0,5,5,5,5
28719,165,39.35,0,5,31,32,41,42,0,90,38,3,0,0,5,4,5,0
28720,165,39.45,0,5,31,32,41,42,12,177,67,1,15,4,5,5,5,4
28721,165,44.0,0,5,31,32,41,42,16,185,70,6,24,3,3,3,3,3
28722,165,47.95,0,5,31,32,41,42,20,216,93,2,29,4,5,5,4,4
28723,165,50.15,0,5,31,32,41,42,21,212,99,3,30,5,5,5,5,5
28724,165,51.3,0,5,31,32,41,42,0,109,41,3,0,0,5,5,5,0
28725,165,52.15,0,5,31,32,41,42,16,168,91,2,31,4,5,5,4,4
28726,165,54.45,0,5,31,32,41,42,22,244,126,4,43,4,4,4,4,4
28727,165,55.7,0,5,31,32,41,42,2,10,4,1,2,0,0,0,0,0
28728,165,57.05,0,5,31,32,41,42,20,168,80,5,32,4,4,4,4,4
28729,165,59.35,0,5,31,32,41,42,0,78,21,2,0,0,5,5,5,0
28730,165,59.6,0,5,31,32,41,42,0,57,20,3,0,0,4,4,4,0
28731,165,60.6,0,5,31,32,41,42,0,35,15,1,0,0,4,4,4,0
28732,165,60.85,0,5,31,32,41,42,27,131,69,1,39,4,4,4,4,4
28733,165,64.85,0,5,31,32,41,42,28,122,59,1,37,4,5,5,4,4
28734,165,67.25,0,5,31,32,41,42,32,156,82,1,56,4,5,5,4,4
28735,165,67.9,0,5,31,32,41,42,0,116,34,2,0,0,5,5,5,0
28736,165,69.0,0,5,31,32,41,42,27,97,50,1,35,5,5,5,5,5
28737,165,72.45,0,5,31,32,41,42,28,102,43,2,32,5,5,5,5,5
28738,165,81.5,0,5,31,32,41,42,22,187,62,4,25,4,5,5,4,4
28739,165,90.4,0,5,31,32,41,42,22,170,63,6,35,5,5,5,5,5
28740,165,94.2,0,5,31,32,41,42,16,108,55,2,24,5,5,5,5,5
28741,165,96.75,0,5,31,32,41,42,18,135,59,3,25,4,5,5,4,5
28742,165,101.2,0,5,31,32,41,42,9,109,48,6,20,5,5,5,5,5
28743,165,108.4,0,5,31,32,41,42,13,81,38,3,16,5,5,5,5,5
28744,165,120.75,0,5,31,32,41,42,6,113,52,9,24,5,5,5,5,5
28745,165,134.05,0,5,31,32,41,42,4,94,35,3,15,5,5,5,5,5
28746,165,142.7,0,5,31,32,41,42,11,108,48,2,16,5,5,5,5,5
28747,165,151.85,0,5,31,32,41,42,6,125,43,2,26,4,5,5,5,5
28748,165,159.65,0,5,31,32,41,42,5,126,51,3,10,5,5,5,5,5
28749,165,164.25,0,5,31,32,41,42,8,126,59,3,12,5,5,5,5,4
28750,165,168.15,0,5,31,32,41,42,21,169,77,4,16,4,5,5,5,5
28751,165,173.65,0,5,31,32,41,42,9,177,57,6,17,4,5,5,5,5
28752,165,178.8,0,5,31,32,41,42,9,95,54,2,21,5,5,5,3,5
28753,165,182.05,0,5,31,32,41,42,7,106,52,1,21,5,5,5,5,5
28754,165,187.25,0,5,31,32,41,42,8,105,64,3,18,5,5,5,5,5
28755,165,193.3,0,5,31,32,41,42,8,104,48,1,19,5,5,5,5,5
28756,165,198.55,0,5,31,32,41,42,18,120,51,0,32,5,5,5,0,5
28757,165,205.0,0,5,31,32,41,42,11,121,42,4,24,1,1,1,1,1
28758,165,212.25,0,5,31,32,41,42,15,111,51,8,24,2,2,2,2,2
28759,165,220.25,0,5,31,32,41,42,5,110,55,2,20,5,5,5,5,5
28760,165,228.55,0,5,31,32,41,42,16,111,53,7,31,4,5,5,5,5
28761,165,235.8,0,5,31,32,41,42,15,120,53,6,27,5,5,5,5,5
28762,165,240.95,0,5,31,32,41,42,16,115,57,6,24,5,5,5,5,5
28763,165,244.85,0,5,31,32,41,42,16,97,46,4,17,3,5,5,5,3
28764,165,249.3,0,5,31,32,41,42,18,131,55,0,19,5,5,5,0,5
28765,165,255.85,0,5,31,32,41,42,14,119,58,2,28,5,5,5,5,5
28766,165,263.85,0,5,31,32,41,42,22,66,36,2,30,5,5,5,5,5
28767,165,269.4,0,5,31,32,41,42,19,101,61,1,25,5,5,5,5,5
28768,165,277.05,0,5,31,32,41,42,13,79,39,1,29,5,5,5,5,5
28769,165,284.65,0,5,31,32,41,42,14,101,37,0,16,5,5,5,0,5
28770,165,289.8,0,5,31,32,41,42,13,90,49,1,13,5,5,5,2,5
28771,165,297.45,0,5,31,32,41,42,22,128,58,1,23,5,5,5,5,5
28772,165,305.1,0,5,31,32,41,42,17,100,52,0,18,5,5,5,0,5
28773,165,310.45,0,5,31,32,41,42,20,129,49,3,28,5,5,5,5,5
28774,165,315.55,0,5,31,32,41,42,21,112,63,0,23,5,5,5,0,5
28775,165,320.6,0,5,31,32,41,42,38,147,76,2,31,5,5,5,5,5
28776,165,323.95,0,5,31,32,41,42,36,150,77,1,27,5,5,5,5,5
28777,165,326.9,0,5,31,32,41,42,27,113,75,0,31,5,5,5,0,5
28778,165,332.6,0,5,31,32,41,42,25,126,74,0,22,5,5,5,0,5
28779,165,338.2,0,5,31,32,41,42,28,140,63,2,18,5,5,5,5,5
28780,165,342.9,0,5,31,32,41,42,36,162,76,2,22,5,5,5,4,5
28781,165,349.75,0,5,31,32,41,42,34,165,84,0,21,5,5,5,0,4
28782,165,354.7,0,5,31,32,41,42,57,176,76,0,21,4,5,5,0,4
28783,165,357.45,0,5,31,32,41,42,50,177,71,0,26,4,5,5,0,5
28784,165,361.5,0,5,31,32,41,42,52,119,74,1,27,5,5,5,5,5
28785,165,365.8,0,5,31,32,41,42,70,139,79,1,25,3,3,3,3,3
28786,165,368.6,0,5,31,32,41,42,55,131,85,1,30,4,5,5,4,4
28787,165,371.6,0,5,31,32,41,42,28,8,9,0,3,4,5,4,0,4
28788,165,1.1,1,5,31,32,41,42,0,58,29,1,0,0,5,5,4,0
28789,165,2.3,1,5,31,32,41,42,2,71,37,4,4,4,5,4,4,4
28790,165,4.5,1,5,31,32,41,42,4,93,41,2,3,4,5,5,5,5
28791,165,8.0,1,5,31,32,41,42,17,145,64,4,8,4,5,4,4,4
28792,165,12.3,1,5,31,32,41,42,16,79,26,3,8,4,4,4,4,4
28793,165,13.1,1,5,31,32,41,42,0,31,21,0,1,0,5,5,0,4
28794,165,15.1,1,5,31,32,41,42,29,137,43,5,19,4,4,4,4,4
28795,165,16.85,1,5,31,32,41,42,26,92,36,2,14,3,3,3,3,3
28796,165,18.45,1,5,31,32,41,42,0,62,33,1,1,0,5,5,5,4
28797,165,21.5,1,5,31,32,41,42,32,89,33,1,24,4,4,4,4,4
28798,165,25.55,1,5,31,32,41,42,0,130,58,0,0,0,5,5,0,0
28799,165,25.6,1,5,31,32,41,42,29,191,73,3,24,5,5,5,5,5
28800,165,27.85,1,5,31,32,41,42,35,202,68,6,26,5,5,5,5,5
28801,165,31.6,1,5,31,32,41,42,18,180,77,11,16,5,5,5,5,5
28802,165,31.95,1,5,31,32,41,42,0,52,34,1,0,0,5,5,5,0
28803,165,32.2,1,5,31,32,41,42,0,75,32,1,0,0,5,5,4,0
28804,165,35.75,1,5,31,32,41,42,23,308,156,8,29,4,4,4,4,4
28805,165,39.05,1,5,31,32,41,42,0,85,34,2,0,0,5,5,5,0
28806,165,39.3,1,5,31,32,41,42,0,100,41,2,0,0,5,5,5,0
28807,165,39.45,1,5,31,32,41,42,12,174,74,6,15,4,4,4,4,4
28808,165,44.0,1,5,31,32,41,42,14,141,71,6,24,4,5,5,5,5
28809,165,47.95,1,5,31,32,41,42,14,155,75,4,33,5,5,5,5,5
28810,165,50.15,1,5,31,32,41,42,13,161,83,4,32,5,5,5,5,5
28811,165,51.3,1,5,31,32,41,42,0,103,38,3,0,0,5,5,5,0
28812,165,52.15,1,5,31,32,41,42,19,147,77,5,25,4,5,5,5,4
28813,165,53.2,1,5,31,32,41,42,7,8,7,1,2,1,1,1,1,1
28814,165,54.45,1,5,31,32,41,42,29,204,104,3,26,4,4,4,4,4
28815,165,56.75,1,5,31,32,41,42,18,133,73,4,21,5,5,5,5,4
28816,165,59.4,1,5,31,32,41,42,0,41,21,1,0,0,4,5,4,0
28817,165,59.45,1,5,31,32,41,42,0,74,22,3,0,0,5,5,5,0
28818,165,60.55,1,5,31,32,41,42,19,97,72,0,39,4,4,4,0,4
28819,165,60.6,1,5,31,32,41,42,0,41,21,1,0,0,4,4,4,0
28820,165,64.85,1,5,31,32,41,42,14,137,57,0,23,4,5,5,0,4
28821,165,67.25,1,5,31,32,41,42,17,145,73,2,29,5,5,5,5,5
28822,165,68.0,1,5,31,32,41,42,0,94,33,3,0,0,5,5,5,0
28823,165,69.0,1,5,31,32,41,42,13,82,44,1,34,5,5,5,5,5
28824,165,72.45,1,5,31,32,41,42,10,91,45,1,34,5,5,5,5,5
28825,165,81.5,1,5,31,32,41,42,9,160,82,5,21,4,5,4,4,4
28826,165,90.4,1,5,31,32,41,42,23,152,81,2,31,4,4,4,2,4
28827,165,93.9,1,5,31,32,41,42,24,109,59,1,24,5,5,5,5,5
28828,165,96.5,1,5,31,32,41,42,22,103,55,3,20,5,5,5,5,5
28829,165,101.25,1,5,31,32,41,42,13,87,43,7,17,5,5,5,5,5
28830,165,108.4,1,5,31,32,41,42,11,101,44,4,17,5,5,5,5,5
28831,165,120.75,1,5,31,32,41,42,4,122,56,4,17,5,5,5,5,5
28832,165,134.05,1,5,31,32,41,42,9,105,41,1,14,5,5,5,5,5
28833,165,142.7,1,5,31,32,41,42,5,112,61,9,23,5,5,5,5,5
28834,165,151.85,1,5,31,32,41,42,7,130,52,1,17,5,5,5,5,5
28835,165,159.65,1,5,31,32,41,42,8,133,56,2,24,5,5,5,5,5
28836,165,164.25,1,5,31,32,41,42,6,104,45,4,26,5,5,5,5,5
28837,165,168.15,1,5,31,32,41,42,11,138,66,3,21,5,5,5,5,5
28838,165,173.65,1,5,31,32,41,42,9,141,73,6,18,5,5,5,5,5
28839,165,178.8,1,5,31,32,41,42,9,130,73,0,23,5,5,5,0,5
28840,165,182.05,1,5,31,32,41,42,16,138,47,2,16,5,5,5,5,5
28841,165,187.25,1,5,31,32,41,42,8,141,60,4,21,5,5,5,5,5
28842,165,193.3,1,5,31,32,41,42,10,131,68,3,29,5,5,5,5,5
28843,165,198.55,1,5,31,32,41,42,33,119,69,5,36,5,5,5,5,5
28844,165,205.0,1,5,31,32,41,42,28,164,66,4,32,5,5,5,5,5
28845,165,212.25,1,5,31,32,41,42,20,167,69,9,30,5,5,5,5,5
28846,165,220.25,1,5,31,32,41,42,36,91,55,8,28,5,5,5,5,5
28847,165,228.55,1,5,31,32,41,42,31,112,48,2,24,5,5,5,5,5
28848,165,235.8,1,5,31,32,41,42,33,122,60,4,26,5,5,5,5,5
28849,165,240.95,1,5,31,32,41,42,39,104,52,0,26,5,5,5,0,5
28850,165,244.85,1,5,31,32,41,42,36,122,50,2,24,5,5,5,5,5
28851,165,249.3,1,5,31,32,41,42,28,114,47,2,26,5,5,5,5,5
28852,165,255.85,1,5,31,32,41,42,24,104,46,4,27,5,5,5,5,5
28853,165,263.85,1,5,31,32,41,42,28,83,39,1,26,5,5,5,5,5
28854,165,269.4,1,5,31,32,41,42,28,90,47,0,28,5,5,5,0,5
28855,165,277.05,1,5,31,32,41,42,28,71,47,0,37,5,5,5,0,5
28856,165,284.65,1,5,31,32,41,42,29,103,48,1,34,5,5,5,5,5
28857,165,289.8,1,5,31,32,41,42,34,88,51,1,26,5,5,5,5,5
28858,165,297.45,1,5,31,32,41,42,31,114,47,7,15,5,5,5,5,5
