,時間,里程,方向,5_車種,31_車種,32_車種,41_車種,42_車種,5_交通量,31_交通量,32_交通量,41_交通量,42_交通量,5_車速,31_車速,32_車速,41_車速,42_車速
18157,104,134.05,1,5,31,32,41,42,1,114,36,1,5,4,5,5,5,4
18158,104,142.7,1,5,31,32,41,42,4,113,44,9,12,5,5,5,5,5
18159,104,151.85,1,5,31,32,41,42,5,70,28,5,9,5,5,5,5,5
18160,104,159.65,1,5,31,32,41,42,4,99,36,5,9,5,5,5,5,5
18161,104,164.25,1,5,31,32,41,42,3,96,33,2,9,5,5,5,5,5
18162,104,168.15,1,5,31,32,41,42,4,198,68,3,12,5,5,5,5,5
18163,104,173.65,1,5,31,32,41,42,3,236,58,7,17,4,5,5,5,5
18164,104,178.8,1,5,31,32,41,42,10,146,54,1,24,5,5,5,1,5
18165,104,182.05,1,5,31,32,41,42,6,177,75,2,26,5,5,5,5,5
18166,104,187.25,1,5,31,32,41,42,10,166,81,8,19,5,5,5,5,5
18167,104,193.3,1,5,31,32,41,42,14,136,80,4,26,5,5,5,5,5
18168,104,198.55,1,5,31,32,41,42,25,165,80,2,26,5,5,5,4,5
18169,104,205.0,1,5,31,32,41,42,16,159,87,5,22,5,5,5,5,5
18170,104,212.25,1,5,31,32,41,42,20,158,91,2,34,5,5,5,5,5
18171,104,220.25,1,5,31,32,41,42,16,137,99,20,32,5,5,5,5,5
18172,104,228.55,1,5,31,32,41,42,20,106,74,1,28,5,5,5,5,5
18173,104,235.8,1,5,31,32,41,42,11,117,50,3,21,5,5,5,5,5
18174,104,240.95,1,5,31,32,41,42,8,100,54,0,27,5,5,5,0,5
18175,104,244.85,1,5,31,32,41,42,15,90,59,1,28,5,5,5,5,5
18176,104,249.3,1,5,31,32,41,42,24,111,71,0,33,5,5,5,0,5
18177,104,255.85,1,5,31,32,41,42,14,102,54,9,21,5,5,5,5,5
18178,104,263.85,1,5,31,32,41,42,15,72,41,13,17,5,5,5,5,5
18179,104,269.4,1,5,31,32,41,42,17,95,57,7,25,5,5,5,5,5
18180,104,277.05,1,5,31,32,41,42,18,71,42,2,11,5,5,5,5,5
18181,104,284.65,1,5,31,32,41,42,19,79,54,3,23,5,5,5,5,5
18182,104,289.8,1,5,31,32,41,42,21,82,40,2,22,5,5,5,5,5
18183,104,297.45,1,5,31,32,41,42,22,116,53,0,30,5,5,5,0,5
18184,104,305.1,1,5,31,32,41,42,20,104,73,1,27,5,5,5,5,5
18185,104,310.45,1,5,31,32,41,42,24,127,59,2,33,5,5,5,5,5
18186,104,315.55,1,5,31,32,41,42,27,133,78,10,22,4,5,5,5,5
18187,104,320.6,1,5,31,32,41,42,27,158,99,1,21,5,5,5,5,5
18188,104,323.95,1,5,31,32,41,42,31,167,97,0,29,5,5,5,0,5
18189,104,326.9,1,5,31,32,41,42,30,146,82,0,27,5,5,5,0,5
18190,104,332.6,1,5,31,32,41,42,27,153,83,2,30,5,5,5,5,5
18191,104,338.2,1,5,31,32,41,42,38,176,113,2,35,5,5,5,3,5
18192,104,342.9,1,5,31,32,41,42,25,167,91,3,21,5,5,5,5,5
18193,104,349.75,1,5,31,32,41,42,39,149,81,10,35,4,5,5,5,4
18194,104,354.8,1,5,31,32,41,42,35,164,77,9,21,4,5,5,5,5
18195,104,357.55,1,5,31,32,41,42,38,158,76,7,24,5,5,5,5,4
18196,104,361.5,1,5,31,32,41,42,30,180,92,4,23,5,5,5,5,5
18197,104,365.8,1,5,31,32,41,42,39,150,94,1,30,5,5,5,5,5
18198,104,368.1,1,5,31,32,41,42,43,159,94,1,31,4,5,5,5,4
18199,104,371.1,1,5,31,32,41,42,16,20,5,0,2,4,5,5,0,4
18200,105,1.1,0,5,31,32,41,42,0,65,12,4,0,0,5,5,5,0
18201,105,2.3,0,5,31,32,41,42,0,75,15,4,1,0,5,5,5,4
18202,105,4.5,0,5,31,32,41,42,1,71,22,5,2,5,5,5,5,4
18203,105,8.0,0,5,31,32,41,42,5,91,38,5,2,4,5,5,5,3
18204,105,12.3,0,5,31,32,41,42,7,40,18,5,3,5,5,5,5,5
18205,105,13.65,0,5,31,32,41,42,0,22,12,0,0,0,5,5,0,0
18206,105,15.1,0,5,31,32,41,42,12,141,34,10,6,4,5,4,5,4
18207,105,18.4,0,5,31,32,41,42,8,112,36,6,7,4,3,3,4,3
18208,105,18.7,0,5,31,32,41,42,0,42,16,3,0,0,5,5,5,0
18209,105,20.4,0,5,31,32,41,42,0,152,43,3,0,0,1,1,3,0
18210,105,22.3,0,5,31,32,41,42,15,171,37,5,4,4,4,4,4,4
18211,105,23.95,0,5,31,32,41,42,0,251,53,3,0,0,2,2,2,0
18212,105,24.45,0,5,31,32,41,42,15,267,65,3,8,2,2,2,2,2
18213,105,27.45,0,5,31,32,41,42,14,173,39,7,13,1,1,1,1,1
18214,105,30.2,0,5,31,32,41,42,0,101,32,3,1,0,1,1,1,1
18215,105,30.55,0,5,31,32,41,42,0,173,31,3,0,0,2,2,2,0
18216,105,31.65,0,5,31,32,41,42,9,154,29,6,10,1,1,1,1,1
18217,105,35.8,0,5,31,32,41,42,3,364,83,18,17,2,2,2,1,1
18218,105,39.0,0,5,31,32,41,42,0,77,20,1,0,0,5,5,4,0
18219,105,39.35,0,5,31,32,41,42,0,92,29,4,0,0,4,4,4,0
18220,105,39.45,0,5,31,32,41,42,7,169,43,4,13,2,2,2,2,2
18221,105,44.0,0,5,31,32,41,42,4,189,59,6,8,3,3,3,3,3
18222,105,47.95,0,5,31,32,41,42,14,194,66,1,21,4,5,5,5,4
18223,105,50.15,0,5,31,32,41,42,13,190,62,3,25,4,5,5,5,5
18224,105,51.3,0,5,31,32,41,42,0,113,36,1,0,0,5,5,5,0
18225,105,52.15,0,5,31,32,41,42,15,256,68,3,22,4,4,4,5,4
18226,105,54.45,0,5,31,32,41,42,19,314,89,4,31,4,4,4,4,4
18227,105,55.7,0,5,31,32,41,42,1,6,1,1,3,0,0,0,0,0
18228,105,57.05,0,5,31,32,41,42,12,158,46,3,17,5,5,5,5,5
18229,105,59.35,0,5,31,32,41,42,0,70,19,2,0,0,5,5,5,0
18230,105,59.6,0,5,31,32,41,42,0,64,17,1,0,0,5,5,4,0
18231,105,60.6,0,5,31,32,41,42,0,28,16,0,0,0,3,3,0,0
18232,105,60.85,0,5,31,32,41,42,10,99,44,1,19,2,3,3,3,2
18233,105,64.85,0,5,31,32,41,42,5,107,44,0,16,4,4,4,0,4
18234,105,67.25,0,5,31,32,41,42,20,147,50,2,26,4,5,5,5,4
18235,105,67.9,0,5,31,32,41,42,0,85,28,2,0,0,5,5,5,0
18236,105,69.0,0,5,31,32,41,42,18,55,31,2,23,5,5,5,5,4
18237,105,72.45,0,5,31,32,41,42,15,74,36,3,20,5,5,5,5,5
18238,105,81.5,0,5,31,32,41,42,10,144,40,10,12,5,5,5,5,5
18239,105,90.4,0,5,31,32,41,42,17,175,54,4,11,4,5,5,4,4
18240,105,94.2,0,5,31,32,41,42,14,150,61,3,17,5,5,5,5,5
18241,105,96.75,0,5,31,32,41,42,17,150,61,3,20,4,5,5,4,4
18242,105,101.2,0,5,31,32,41,42,8,243,56,2,17,4,5,5,5,4
18243,105,108.4,0,5,31,32,41,42,6,149,50,13,16,5,5,5,5,5
18244,105,120.75,0,5,31,32,41,42,10,108,60,3,14,5,5,5,5,5
18245,105,134.05,0,5,31,32,41,42,8,96,51,3,22,5,5,5,5,5
18246,105,142.7,0,5,31,32,41,42,12,132,68,8,19,5,5,5,5,5
18247,105,151.85,0,5,31,32,41,42,8,143,72,7,27,4,5,5,5,4
18248,105,159.65,0,5,31,32,41,42,8,160,74,5,20,5,5,5,5,5
18249,105,164.25,0,5,31,32,41,42,9,142,62,6,16,5,5,5,5,5
18250,105,168.15,0,5,31,32,41,42,9,187,78,12,17,5,5,5,5,5
18251,105,173.65,0,5,31,32,41,42,7,152,67,10,15,4,5,5,5,5
18252,105,178.8,0,5,31,32,41,42,11,118,75,4,21,4,5,5,5,5
18253,105,182.05,0,5,31,32,41,42,11,151,78,9,18,5,5,5,5,5
18254,105,187.25,0,5,31,32,41,42,8,136,74,9,19,5,5,5,5,5
18255,105,193.3,0,5,31,32,41,42,10,158,62,1,21,5,5,5,5,5
18256,105,198.55,0,5,31,32,41,42,24,128,93,2,30,5,5,5,5,5
18257,105,205.0,0,5,31,32,41,42,20,141,68,8,21,5,5,5,5,5
18258,105,212.25,0,5,31,32,41,42,20,138,55,1,18,5,5,5,5,5
18259,105,220.25,0,5,31,32,41,42,12,98,41,5,19,5,5,5,5,5
18260,105,228.55,0,5,31,32,41,42,16,77,53,4,19,5,5,5,5,5
18261,105,235.8,0,5,31,32,41,42,16,94,39,5,24,5,5,5,5,5
18262,105,240.95,0,5,31,32,41,42,16,84,49,3,27,5,5,5,5,5
18263,105,244.85,0,5,31,32,41,42,23,72,50,2,23,5,5,5,5,5
18264,105,249.3,0,5,31,32,41,42,19,77,50,5,31,5,5,5,5,5
18265,105,255.85,0,5,31,32,41,42,10,61,41,7,31,5,5,5,5,5
18266,105,263.85,0,5,31,32,41,42,16,63,43,3,26,5,5,5,5,5
18267,105,269.4,0,5,31,32,41,42,22,90,54,5,24,5,5,5,5,5
18268,105,277.05,0,5,31,32,41,42,15,65,33,4,23,5,5,5,5,5
18269,105,284.65,0,5,31,32,41,42,12,94,59,6,26,5,5,5,1,5
18270,105,289.8,0,5,31,32,41,42,10,70,54,4,16,5,5,5,5,5
18271,105,297.45,0,5,31,32,41,42,14,108,62,3,25,5,5,5,5,5
18272,105,305.1,0,5,31,32,41,42,22,97,51,1,19,5,5,5,5,5
18273,105,310.45,0,5,31,32,41,42,21,156,88,8,29,5,5,5,5,5
18274,105,315.55,0,5,31,32,41,42,14,209,90,6,17,4,5,5,5,4
18275,105,320.6,0,5,31,32,41,42,17,237,104,4,14,4,5,5,4,4
18276,105,323.95,0,5,31,32,41,42,20,217,119,4,20,3,3,3,3,3
18277,105,326.9,0,5,31,32,41,42,22,148,92,5,19,4,5,5,4,4
18278,105,332.6,0,5,31,32,41,42,18,146,82,5,25,5,5,5,4,4
18279,105,338.2,0,5,31,32,41,42,29,192,106,5,26,5,5,5,5,5
18280,105,342.9,0,5,31,32,41,42,29,199,93,5,18,4,5,5,5,5
18281,105,349.75,0,5,31,32,41,42,37,196,120,9,17,3,3,3,3,3
18282,105,354.7,0,5,31,32,41,42,41,203,100,12,16,4,4,4,4,4
18283,105,357.45,0,5,31,32,41,42,36,188,99,14,17,4,4,4,4,4
18284,105,361.5,0,5,31,32,41,42,47,177,91,3,28,3,4,3,3,3
18285,105,365.8,0,5,31,32,41,42,71,187,109,1,23,4,4,4,4,4
18286,105,368.6,0,5,31,32,41,42,74,148,119,2,16,4,4,4,4,4
18287,105,371.6,0,5,31,32,41,42,21,12,8,0,2,4,5,4,0,4
18288,105,1.1,1,5,31,32,41,42,0,60,16,6,0,0,5,4,4,0
18289,105,2.3,1,5,31,32,41,42,5,84,25,6,5,4,5,5,5,4
18290,105,4.5,1,5,31,32,41,42,3,116,41,14,9,4,4,4,4,4
18291,105,8.0,1,5,31,32,41,42,18,179,49,7,13,1,1,1,1,1
18292,105,12.3,1,5,31,32,41,42,6,80,31,8,8,2,2,2,2,2
18293,105,13.1,1,5,31,32,41,42,0,51,15,2,0,0,3,3,3,0
18294,105,15.1,1,5,31,32,41,42,16,210,65,8,9,2,2,2,2,2
18295,105,16.85,1,5,31,32,41,42,22,145,43,4,6,3,4,4,3,3
18296,105,18.45,1,5,31,32,41,42,0,84,39,1,0,0,3,3,3,0
18297,105,21.5,1,5,31,32,41,42,10,144,42,1,13,4,4,4,4,4
18298,105,25.55,1,5,31,32,41,42,0,176,63,3,0,0,5,5,5,0
18299,105,25.6,1,5,31,32,41,42,10,225,62,6,15,4,5,5,5,5
18300,105,27.85,1,5,31,32,41,42,10,229,57,8,13,5,5,5,5,5
18301,105,31.6,1,5,31,32,41,42,6,219,58,10,11,5,5,5,5,4
18302,105,31.95,1,5,31,32,41,42,0,104,42,1,0,0,5,5,5,0
18303,105,32.2,1,5,31,32,41,42,0,82,38,3,0,0,5,5,5,0
18304,105,35.75,1,5,31,32,41,42,14,316,115,14,20,4,4,4,4,4
18305,105,39.05,1,5,31,32,41,42,0,104,22,2,0,0,5,5,5,0
18306,105,39.3,1,5,31,32,41,42,0,153,55,8,0,0,5,4,5,0
18307,105,39.45,1,5,31,32,41,42,7,158,69,13,6,2,2,2,2,2
18308,105,44.0,1,5,31,32,41,42,12,186,84,9,12,4,5,5,5,5
18309,105,47.95,1,5,31,32,41,42,9,175,78,3,26,5,5,5,5,5
18310,105,50.15,1,5,31,32,41,42,10,186,81,5,30,5,5,5,5,5
18311,105,51.3,1,5,31,32,41,42,0,119,41,7,0,0,5,5,5,0
18312,105,52.15,1,5,31,32,41,42,19,191,78,6,25,3,3,3,3,3
18313,105,53.2,1,5,31,32,41,42,2,8,2,1,1,1,1,1,1,1
18314,105,54.45,1,5,31,32,41,42,21,233,106,7,40,2,2,2,2,2
18315,105,56.75,1,5,31,32,41,42,12,167,77,3,25,3,4,4,3,3
18316,105,59.4,1,5,31,32,41,42,0,78,28,2,0,0,3,3,3,0
18317,105,59.45,1,5,31,32,41,42,0,112,34,4,0,0,4,4,4,0
18318,105,60.55,1,5,31,32,41,42,19,122,58,3,31,4,4,4,4,4
18319,105,60.6,1,5,31,32,41,42,0,45,25,1,0,0,4,4,3,0
18320,105,64.85,1,5,31,32,41,42,21,154,58,3,24,4,4,4,4,3
18321,105,67.25,1,5,31,32,41,42,22,214,64,2,34,4,5,5,4,4
18322,105,68.0,1,5,31,32,41,42,0,159,53,7,0,0,5,4,4,0
18323,105,69.0,1,5,31,32,41,42,28,156,44,1,29,4,5,5,5,4
18324,105,72.45,1,5,31,32,41,42,26,179,53,0,38,4,4,4,0,4
18325,105,81.5,1,5,31,32,41,42,10,230,75,6,22,4,5,5,4,4
18326,105,90.4,1,5,31,32,41,42,9,243,71,12,16,4,4,4,4,4
18327,105,93.9,1,5,31,32,41,42,11,151,33,6,9,4,5,5,5,4
18328,105,96.5,1,5,31,32,41,42,17,152,37,11,12,5,5,5,5,5
18329,105,101.25,1,5,31,32,41,42,4,126,38,3,9,5,5,5,5,5
18330,105,108.4,1,5,31,32,41,42,7,106,35,8,13,5,5,5,5,5
18331,105,120.75,1,5,31,32,41,42,2,105,53,8,5,5,5,5,5,5
18332,105,134.05,1,5,31,32,41,42,5,81,33,6,11,5,5,5,5,5
18333,105,142.7,1,5,31,32,41,42,4,110,36,1,10,5,5,5,5,5
18334,105,151.85,1,5,31,32,41,42,3,99,42,8,9,4,5,5,5,5
18335,105,159.65,1,5,31,32,41,42,3,96,30,3,10,5,5,5,5,5
18336,105,164.25,1,5,31,32,41,42,3,105,35,5,9,5,5,5,5,4
18337,105,168.15,1,5,31,32,41,42,7,150,65,5,10,5,5,5,5,5
18338,105,173.65,1,5,31,32,41,42,3,194,77,1,18,5,5,5,5,5
18339,105,178.8,1,5,31,32,41,42,9,134,80,4,15,5,5,5,5,5
18340,105,182.05,1,5,31,32,41,42,5,134,82,7,15,5,5,5,5,5
18341,105,187.25,1,5,31,32,41,42,7,152,79,5,32,5,5,5,5,5
18342,105,193.3,1,5,31,32,41,42,14,185,84,5,18,5,5,5,5,5
18343,105,198.55,1,5,31,32,41,42,29,173,110,4,35,5,5,5,5,5
18344,105,205.0,1,5,31,32,41,42,21,150,70,1,24,5,5,5,5,5
18345,105,212.25,1,5,31,32,41,42,17,158,82,4,27,5,5,5,5,5
18346,105,220.25,1,5,31,32,41,42,19,122,77,3,31,5,5,5,5,5
18347,105,228.55,1,5,31,32,41,42,16,125,74,19,34,5,5,5,5,5
18348,105,235.8,1,5,31,32,41,42,19,119,69,5,32,5,5,5,5,5
18349,105,240.95,1,5,31,32,41,42,11,89,41,1,23,5,5,5,5,5
18350,105,244.85,1,5,31,32,41,42,8,104,34,2,27,5,5,5,5,5
18351,105,249.3,1,5,31,32,41,42,6,98,58,3,31,5,5,5,5,5
18352,105,255.85,1,5,31,32,41,42,19,103,64,0,24,5,5,5,0,5
18353,105,263.85,1,5,31,32,41,42,13,76,54,2,25,5,5,5,5,5
18354,105,269.4,1,5,31,32,41,42,13,83,48,9,20,5,5,5,5,5
18355,105,277.05,1,5,31,32,41,42,21,69,50,1,10,4,5,5,5,4
18356,105,284.65,1,5,31,32,41,42,14,76,61,0,18,5,5,5,0,5
18357,105,289.8,1,5,31,32,41,42,19,77,48,1,16,5,5,5,5,5
18358,105,297.45,1,5,31,32,41,42,23,117,55,3,24,5,5,5,5,5
18359,105,305.1,1,5,31,32,41,42,30,118,60,0,29,5,5,5,0,5
18360,105,310.45,1,5,31,32,41,42,28,127,84,1,32,5,5,5,5,5
18361,105,315.55,1,5,31,32,41,42,24,113,75,2,20,5,5,5,5,5
18362,105,320.6,1,5,31,32,41,42,27,161,85,7,26,4,5,5,5,5
18363,105,323.95,1,5,31,32,41,42,35,162,108,6,36,5,5,5,5,5
18364,105,326.9,1,5,31,32,41,42,27,119,79,0,27,5,5,5,0,5
18365,105,332.6,1,5,31,32,41,42,30,146,75,5,29,5,5,5,4,5
18366,105,338.2,1,5,31,32,41,42,33,206,106,1,34,5,5,5,5,5
18367,105,342.9,1,5,31,32,41,42,33,162,100,3,29,5,5,5,5,5
18368,105,349.75,1,5,31,32,41,42,32,180,88,4,21,4,5,5,4,4
18369,105,354.8,1,5,31,32,41,42,36,194,89,7,23,5,5,5,5,5
18370,105,357.55,1,5,31,32,41,42,33,161,81,9,27,4,5,5,4,4
18371,105,361.5,1,5,31,32,41,42,45,172,79,7,25,5,5,5,4,5
18372,105,365.8,1,5,31,32,41,42,55,170,103,1,28,5,5,5,5,4
18373,105,368.1,1,5,31,32,41,42,52,171,104,1,33,4,5,4,4,4
18374,105,371.1,1,5,31,32,41,42,12,23,8,0,3,4,5,5,0,4
18375,106,1.1,0,5,31,32,41,42,0,44,10,1,0,0,5,5,5,0
18376,106,2.3,0,5,31,32,41,42,1,71,13,2,1,4,5,5,5,4
18377,106,4.5,0,5,31,32,41,42,2,79,25,3,2,5,5,5,5,4
18378,106,8.0,0,5,31,32,41,42,9,108,34,10,3,4,5,5,5,4
18379,106,12.3,0,5,31,32,41,42,4,64,20,7,3,5,5,5,5,4
18380,106,13.65,0,5,31,32,41,42,0,25,10,2,0,0,5,5,5,0
18381,106,15.1,0,5,31,32,41,42,10,151,49,8,5,4,4,4,4,4
18382,106,18.4,0,5,31,32,41,42,10,119,26,2,4,3,3,3,2,3
18383,106,18.7,0,5,31,32,41,42,0,55,24,0,0,0,5,5,0,0
18384,106,20.4,0,5,31,32,41,42,0,172,49,0,0,0,2,2,0,0
18385,106,22.3,0,5,31,32,41,42,20,189,48,1,10,4,4,4,4,4
18386,106,23.95,0,5,31,32,41,42,0,252,71,0,0,0,2,2,0,0
18387,106,24.45,0,5,31,32,41,42,17,272,70,4,12,2,2,2,2,2
18388,106,27.45,0,5,31,32,41,42,20,172,40,10,10,1,1,1,1,1
18389,106,30.2,0,5,31,32,41,42,0,84,30,1,2,0,1,1,1,1
18390,106,30.55,0,5,31,32,41,42,0,161,36,3,1,0,2,2,2,2
18391,106,31.65,0,5,31,32,41,42,11,145,40,11,8,1,1,1,1,1
18392,106,35.8,0,5,31,32,41,42,13,317,84,13,17,2,2,2,2,2
18393,106,39.0,0,5,31,32,41,42,0,82,26,1,0,0,5,5,5,0
18394,106,39.35,0,5,31,32,41,42,0,91,28,2,0,0,4,4,3,0
18395,106,39.45,0,5,31,32,41,42,6,197,54,9,13,2,2,2,2,2
18396,106,44.0,0,5,31,32,41,42,13,149,56,6,16,3,3,3,3,3
18397,106,47.95,0,5,31,32,41,42,15,198,49,3,18,4,5,5,4,5
18398,106,50.15,0,5,31,32,41,42,13,190,67,2,17,5,5,5,4,5
18399,106,51.3,0,5,31,32,41,42,0,104,46,3,0,0,5,5,5,0
18400,106,52.15,0,5,31,32,41,42,8,226,65,4,17,4,5,5,4,4
18401,106,54.45,0,5,31,32,41,42,13,267,101,4,24,4,5,5,4,4
18402,106,55.7,0,5,31,32,41,42,3,9,2,0,2,0,0,0,0,0
18403,106,57.05,0,5,31,32,41,42,6,149,60,1,15,4,5,5,5,5
18404,106,59.35,0,5,31,32,41,42,0,58,24,5,0,0,5,5,5,0
18405,106,59.6,0,5,31,32,41,42,0,78,22,1,0,0,5,5,4,0
18406,106,60.6,0,5,31,32,41,42,0,24,20,0,1,0,2,3,0,2
18407,106,60.85,0,5,31,32,41,42,8,88,43,0,21,2,3,3,0,2
18408,106,64.85,0,5,31,32,41,42,11,85,37,2,17,2,3,3,3,3
18409,106,67.25,0,5,31,32,41,42,11,136,57,2,37,4,5,5,5,5
18410,106,67.9,0,5,31,32,41,42,0,113,36,5,0,0,5,5,5,0
18411,106,69.0,0,5,31,32,41,42,12,52,32,2,20,5,5,5,5,5
18412,106,72.45,0,5,31,32,41,42,16,79,30,1,27,5,5,5,5,5
18413,106,81.5,0,5,31,32,41,42,10,160,51,5,14,5,5,5,5,5
18414,106,90.4,0,5,31,32,41,42,18,167,68,6,24,4,5,5,4,4
18415,106,94.2,0,5,31,32,41,42,13,170,53,4,20,5,5,5,5,5
18416,106,96.75,0,5,31,32,41,42,14,168,60,3,18,4,5,5,5,4
18417,106,101.2,0,5,31,32,41,42,6,255,72,5,14,4,5,5,4,4
18418,106,108.4,0,5,31,32,41,42,10,110,49,4,16,5,5,5,5,5
18419,106,120.75,0,5,31,32,41,42,12,136,65,8,11,4,5,5,5,5
18420,106,134.05,0,5,31,32,41,42,11,125,63,12,20,5,5,5,5,5
18421,106,142.7,0,5,31,32,41,42,8,135,66,7,28,5,5,5,5,5
18422,106,151.85,0,5,31,32,41,42,6,157,66,7,23,4,5,5,5,4
18423,106,159.65,0,5,31,32,41,42,5,160,80,11,12,5,5,5,5,5
18424,106,164.25,0,5,31,32,41,42,7,132,65,8,14,4,5,5,5,5
18425,106,168.15,0,5,31,32,41,42,12,172,96,10,22,4,5,5,5,5
18426,106,173.65,0,5,31,32,41,42,7,160,85,5,21,4,5,5,5,4
18427,106,178.8,0,5,31,32,41,42,7,112,79,5,24,5,5,5,5,5
18428,106,182.05,0,5,31,32,41,42,10,143,68,2,21,5,5,5,5,5
18429,106,187.25,0,5,31,32,41,42,12,145,66,1,23,5,5,5,5,5
18430,106,193.3,0,5,31,32,41,42,12,149,84,3,18,5,5,5,5,5
18431,106,198.55,0,5,31,32,41,42,19,142,80,5,29,5,5,5,5,5
18432,106,205.0,0,5,31,32,41,42,19,125,56,1,21,5,5,5,5,5
18433,106,212.25,0,5,31,32,41,42,19,119,62,5,24,5,5,5,4,5
18434,106,220.25,0,5,31,32,41,42,23,84,52,3,20,5,5,5,5,5
18435,106,228.55,0,5,31,32,41,42,16,83,39,6,21,5,5,5,5,5
18436,106,235.8,0,5,31,32,41,42,18,86,60,3,29,5,5,5,5,5
18437,106,240.95,0,5,31,32,41,42,21,72,54,4,30,5,5,5,5,5
18438,106,244.85,0,5,31,32,41,42,14,66,46,6,34,5,5,5,5,5
18439,106,249.3,0,5,31,32,41,42,14,76,43,2,34,5,5,5,5,5
18440,106,255.85,0,5,31,32,41,42,15,81,58,3,29,5,5,5,5,5
18441,106,263.85,0,5,31,32,41,42,13,74,44,3,23,5,5,5,5,5
18442,106,269.4,0,5,31,32,41,42,9,74,44,4,27,5,5,5,5,5
18443,106,277.05,0,5,31,32,41,42,10,64,50,4,26,5,5,5,5,5
18444,106,284.65,0,5,31,32,41,42,6,93,50,3,16,5,5,5,1,5
18445,106,289.8,0,5,31,32,41,42,12,90,42,2,23,5,5,5,5,5
18446,106,297.45,0,5,31,32,41,42,17,90,56,1,19,5,5,5,5,5
18447,106,305.1,0,5,31,32,41,42,18,132,83,5,23,5,5,5,5,5
18448,106,310.45,0,5,31,32,41,42,13,152,90,7,18,5,5,5,5,5
18449,106,315.55,0,5,31,32,41,42,13,183,86,5,15,4,5,5,5,3
18450,106,320.6,0,5,31,32,41,42,20,230,123,7,19,4,5,5,4,4
18451,106,323.95,0,5,31,32,41,42,27,210,106,6,25,3,3,3,3,3
18452,106,326.9,0,5,31,32,41,42,16,130,75,2,26,4,5,5,4,5
18453,106,332.6,0,5,31,32,41,42,17,125,91,2,23,5,5,5,4,5
18454,106,338.2,0,5,31,32,41,42,22,158,101,4,25,5,5,5,5,5
18455,106,342.9,0,5,31,32,41,42,29,180,101,8,18,4,5,5,5,4
18456,106,349.75,0,5,31,32,41,42,45,203,104,12,23,3,3,3,3,3
18457,106,354.7,0,5,31,32,41,42,44,173,85,6,21,4,4,4,4,4
18458,106,357.45,0,5,31,32,41,42,47,221,103,9,19,4,4,4,4,4
18459,106,361.5,0,5,31,32,41,42,48,178,104,5,20,3,3,3,3,3
18460,106,365.8,0,5,31,32,41,42,61,143,130,2,21,4,4,4,4,4
18461,106,368.6,0,5,31,32,41,42,63,165,123,5,32,4,4,4,4,4
18462,106,371.6,0,5,31,32,41,42,35,11,6,0,3,4,5,5,0,4
18463,106,1.1,1,5,31,32,41,42,0,50,17,5,1,0,5,5,5,4
18464,106,2.3,1,5,31,32,41,42,4,76,25,7,4,4,5,5,5,4
18465,106,4.5,1,5,31,32,41,42,6,107,37,4,7,4,4,4,4,4
18466,106,8.0,1,5,31,32,41,42,13,166,60,13,2,1,1,1,1,1
18467,106,12.3,1,5,31,32,41,42,7,92,21,9,14,2,2,2,2,2
18468,106,13.1,1,5,31,32,41,42,0,40,16,0,1,0,3,3,0,3
18469,106,15.1,1,5,31,32,41,42,25,185,53,10,16,2,2,2,2,2
18470,106,16.85,1,5,31,32,41,42,17,136,35,1,11,3,4,4,3,3
18471,106,18.45,1,5,31,32,41,42,0,71,44,1,0,0,3,3,3,0
18472,106,21.5,1,5,31,32,41,42,16,155,44,3,8,3,3,3,3,3
18473,106,25.55,1,5,31,32,41,42,0,172,61,6,1,0,5,5,5,5
18474,106,25.6,1,5,31,32,41,42,16,230,53,7,12,5,5,5,5,5
18475,106,27.85,1,5,31,32,41,42,14,229,60,19,14,5,5,5,5,5
18476,106,31.6,1,5,31,32,41,42,10,188,57,13,10,5,5,5,5,5
18477,106,31.95,1,5,31,32,41,42,0,93,46,0,0,0,5,5,0,0
18478,106,32.2,1,5,31,32,41,42,0,102,27,0,1,0,5,5,0,5
18479,106,35.75,1,5,31,32,41,42,12,297,106,17,15,4,5,5,4,4
18480,106,39.05,1,5,31,32,41,42,0,95,35,1,0,0,5,5,5,0
18481,106,39.3,1,5,31,32,41,42,0,153,62,7,0,0,5,4,4,0
18482,106,39.45,1,5,31,32,41,42,6,186,74,4,12,2,2,2,2,2
18483,106,44.0,1,5,31,32,41,42,6,159,77,11,8,5,5,5,5,5
18484,106,47.95,1,5,31,32,41,42,7,174,74,10,24,4,5,5,5,5
18485,106,50.15,1,5,31,32,41,42,9,164,81,9,20,4,5,5,5,5
18486,106,51.3,1,5,31,32,41,42,0,189,54,7,0,0,5,5,5,0
18487,106,52.15,1,5,31,32,41,42,17,168,86,6,28,3,3,3,3,3
18488,106,53.2,1,5,31,32,41,42,1,7,4,1,1,1,1,1,1,1
18489,106,54.45,1,5,31,32,41,42,26,231,100,9,35,2,2,2,2,2
18490,106,56.75,1,5,31,32,41,42,23,162,77,7,36,3,3,3,3,3
18491,106,59.4,1,5,31,32,41,42,0,66,33,2,0,0,4,4,4,0
18492,106,59.45,1,5,31,32,41,42,0,99,31,6,0,0,4,4,4,0
18493,106,60.55,1,5,31,32,41,42,14,109,64,1,38,4,4,4,3,4
18494,106,60.6,1,5,31,32,41,42,0,41,13,1,0,0,4,4,4,0
18495,106,64.85,1,5,31,32,41,42,11,147,61,4,25,4,5,5,4,4
